     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
 100000000,         2,         0, 75219.7,chromobius,c971660856541f6a70992f979cb5e8f066a6095978bb045bdcebba75e7e71640,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":337,""r"":60}",
 100000000,         5,         0,151030.6,chromobius,436022c91c976baaf82ca6a50df305e4675845c67906f25af08eb3ea0669c50b*c971660856541f6a70992f979cb5e8f066a6095978bb045bdcebba75e7e71640,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":337,""r"":60}",
 100000000,        11,         0,112160.7,chromobius,4871f48916d71a11804458f45a04b418f784c24d4fbbd20e144b3a0e4ce34c06,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":337,""r"":60}",
 100000000,        15,         0,111557.6,chromobius,da5564a0397279bfd5028f6565e55e014a141baf7b012d61b6a24d682343fdcf,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":337,""r"":60}",
 100000000,        26,         0,223718.3,chromobius,4871f48916d71a11804458f45a04b418f784c24d4fbbd20e144b3a0e4ce34c06*da5564a0397279bfd5028f6565e55e014a141baf7b012d61b6a24d682343fdcf,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":337,""r"":60}",
 100000000,       232,         0,189243.5,chromobius,c8c14249d8fee0cce3a6b1049dd2a79c1f3bfbffd5191b0667a0b0bef6b21220,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":337,""r"":60}",
 100000000,       314,         0,187880.5,chromobius,d0624d6bafa55a5f3176f3e719f4597780fd8a23c0f7d4565c3ec08b605a339d,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":337,""r"":60}",
 100000000,       546,         0,377124.0,chromobius,c8c14249d8fee0cce3a6b1049dd2a79c1f3bfbffd5191b0667a0b0bef6b21220*d0624d6bafa55a5f3176f3e719f4597780fd8a23c0f7d4565c3ec08b605a339d,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":337,""r"":60}",
  51160355,      1020,         0,139779.7,chromobius,d7f3a442f53773f10a9cd4909af2d771c22ca3ed0b6790735470d26fd1d7d0d0,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":337,""r"":60}",
  45514960,      1007,         0,123330.3,chromobius,b36a6d71a729954ec7c074c0914c25f92027120fcc52bc7131ca3ba1bad5cd50,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":337,""r"":60}",
  45514960,      1914,         0,263110.0,chromobius,b36a6d71a729954ec7c074c0914c25f92027120fcc52bc7131ca3ba1bad5cd50*d7f3a442f53773f10a9cd4909af2d771c22ca3ed0b6790735470d26fd1d7d0d0,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":337,""r"":60}",
   5059342,      1002,         0, 21850.1,chromobius,835bccb6454c5b0d19f244551b3afa80e1ccb466a49c97f711cd4ef3955263c0,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":337,""r"":60}",
   4667459,      1023,         0, 19031.8,chromobius,89ec710e7d4b71a21e6cf2e66e53a005a63b3339fc5e768da8bd652bbf4978cc,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":337,""r"":60}",
   4667459,      1947,         0, 40881.9,chromobius,89ec710e7d4b71a21e6cf2e66e53a005a63b3339fc5e768da8bd652bbf4978cc*835bccb6454c5b0d19f244551b3afa80e1ccb466a49c97f711cd4ef3955263c0,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":337,""r"":60}",
     50995,      1014,         0,   562.1,chromobius,d68a9c28a16b07b4b6ebbc0420feb53707c7cfbfd7f1f3135a37118bbcd3d88b,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":337,""r"":60}",
     47956,      1141,         0,   539.4,chromobius,bd6f5ff7061222689309674ef4ac59f8dccf7dc721477fec322aaba19cbd906e,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":337,""r"":60}",
     47956,      2072,         0,  1101.5,chromobius,bd6f5ff7061222689309674ef4ac59f8dccf7dc721477fec322aaba19cbd906e*d68a9c28a16b07b4b6ebbc0420feb53707c7cfbfd7f1f3135a37118bbcd3d88b,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":337,""r"":60}",
      4531,      1008,         0,   112.0,chromobius,83918a24650b3e68305bc2473cb05baa8c95ddc15d6fa9a9b58feb41c3d86dbe,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":337,""r"":60}",
      4412,      1038,         0,   102.3,chromobius,e1b2ca77f1071861586550a15bcb38daa6a0b3b02ff2a97121f59bed7a7269cf,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":337,""r"":60}",
      4412,      1789,         0,   214.3,chromobius,e1b2ca77f1071861586550a15bcb38daa6a0b3b02ff2a97121f59bed7a7269cf*83918a24650b3e68305bc2473cb05baa8c95ddc15d6fa9a9b58feb41c3d86dbe,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":337,""r"":60}",
      2041,      1038,         0,   124.7,chromobius,fa7faf8a5cdbb3a83596152325d8425f2c9b2413da91f356319d7df452c6735f,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":337,""r"":60}",
      1946,      1031,         0,   122.9,chromobius,d79dd0967f410404a41937f04df1ab999c1af795be0dd732ba25884514048514,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":337,""r"":60}",
      1946,      1496,         0,   247.6,chromobius,d79dd0967f410404a41937f04df1ab999c1af795be0dd732ba25884514048514*fa7faf8a5cdbb3a83596152325d8425f2c9b2413da91f356319d7df452c6735f,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":337,""r"":60}",
      2005,      1020,         0,   195.8,chromobius,e5dff405d05889d8e7d5d234db2dd81ca1531561ae5cbf761ce03fcef1b78d74,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":337,""r"":60}",
      2379,      1127,         0,   217.8,chromobius,c3619da456ce38806f683b1fce10304aeb4db39b62364e21d293cb106f70b70b,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":337,""r"":60}",
      2005,      1487,         0,   413.6,chromobius,e5dff405d05889d8e7d5d234db2dd81ca1531561ae5cbf761ce03fcef1b78d74*c3619da456ce38806f683b1fce10304aeb4db39b62364e21d293cb106f70b70b,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":337,""r"":60}",
      2150,      1096,         0,   272.2,chromobius,cc6cc09e5b77bd38bd1841135dbed7940a21841ca70312976743b5112c4dfafe,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":337,""r"":60}",
      2139,      1069,         0,   255.0,chromobius,931560f5ffa673a27396dfd75ac16c33942a823fd50bee3d569a57888882fcb5,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":337,""r"":60}",
      2139,      1614,         0,   527.2,chromobius,931560f5ffa673a27396dfd75ac16c33942a823fd50bee3d569a57888882fcb5*cc6cc09e5b77bd38bd1841135dbed7940a21841ca70312976743b5112c4dfafe,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":337,""r"":60}",
      2101,      1008,         0,   345.9,chromobius,bbf77b3b8f78205839d7584bae45ff29e00963972fcb13384b05f3913af14d3a,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":337,""r"":60}",
      1991,      1025,         0,   328.2,chromobius,e51fc1bb588cc698d711ffc6ac452aaa314b4ec9ce39af814dd0b28adb2d8199,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":337,""r"":60}",
      1991,      1488,         0,   674.1,chromobius,e51fc1bb588cc698d711ffc6ac452aaa314b4ec9ce39af814dd0b28adb2d8199*bbf77b3b8f78205839d7584bae45ff29e00963972fcb13384b05f3913af14d3a,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":337,""r"":60}",
      2050,      1006,         0,   434.2,chromobius,e41d8413ca85be607f9cfc948e64426ffe248b7a28d556839fcaafab8dc242a2,"{""c"":""superdense_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":337,""r"":60}",
      2002,      1029,         0,   455.5,chromobius,92463c3bd843325a55c0566732934205672ec9e18889b36c99360de0f71f4c83,"{""c"":""superdense_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":337,""r"":60}",
      2002,      1506,         0,   889.7,chromobius,92463c3bd843325a55c0566732934205672ec9e18889b36c99360de0f71f4c83*e41d8413ca85be607f9cfc948e64426ffe248b7a28d556839fcaafab8dc242a2,"{""c"":""superdense_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":337,""r"":60}",
 100000000,         0,         0, 63965.9,chromobius,7a0ba4621a055bc19544f8973656d86fe8b9f9ac38c9a41c66ec13f2624636dd,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":433,""r"":68}",
 100000000,         0,         0, 63726.5,chromobius,1186e769a66c49a4e6baa53f663073ecff6a420349fda34498298d72966fc059,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":433,""r"":68}",
 100000000,         0,         0,127692.4,chromobius,7a0ba4621a055bc19544f8973656d86fe8b9f9ac38c9a41c66ec13f2624636dd*1186e769a66c49a4e6baa53f663073ecff6a420349fda34498298d72966fc059,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":433,""r"":68}",
 100000000,         0,         0,121328.0,chromobius,d0adc4b92c7edd74bbe8fe7c43b03c9f14e7b3c294e2291d63b35a67826c10c1,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":433,""r"":68}",
 100000000,         2,         0,120714.6,chromobius,a62cd9e63fb0b9d8289b61b64ba66af6fedffc9e8a9e7466fed99ce8dbd2f7ed,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":433,""r"":68}",
 100000000,         2,         0,242042.6,chromobius,d0adc4b92c7edd74bbe8fe7c43b03c9f14e7b3c294e2291d63b35a67826c10c1*a62cd9e63fb0b9d8289b61b64ba66af6fedffc9e8a9e7466fed99ce8dbd2f7ed,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":433,""r"":68}",
 100000000,         1,         0,181912.7,chromobius,0f5fb94bd0cc99af0046da808acc8a5c9d17015981d960b8b1b47df4109a847b,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":433,""r"":68}",
 100000000,         3,         0,180642.6,chromobius,3f4dad285ef0876bf40c9358118d483336e4d92e5ffcb21b9962db07f594b0b0,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":433,""r"":68}",
 100000000,         4,         0,362555.3,chromobius,0f5fb94bd0cc99af0046da808acc8a5c9d17015981d960b8b1b47df4109a847b*3f4dad285ef0876bf40c9358118d483336e4d92e5ffcb21b9962db07f594b0b0,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":433,""r"":68}",
 100000000,        38,         0,315163.6,chromobius,c33c0f3479e0b364716eef8f7251beef6ce0e99692b33ded6864c896dfc4c523,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":433,""r"":68}",
 100000000,        56,         0,313227.6,chromobius,17aff9b2aab08e533d4dd707335ac04af1e93f3ca8d03cd6ba3c77deff6be3be,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":433,""r"":68}",
 100000000,        94,         0,628391.2,chromobius,c33c0f3479e0b364716eef8f7251beef6ce0e99692b33ded6864c896dfc4c523*17aff9b2aab08e533d4dd707335ac04af1e93f3ca8d03cd6ba3c77deff6be3be,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":433,""r"":68}",
 100000000,       424,         0,466971.8,chromobius,8dd9cb34920090fb5c5ef57080658efbd9bb5bf19877fdb2c2d104533e1803b3,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":433,""r"":68}",
 100000000,       586,         0,466700.6,chromobius,1591185f18dceeee426dc4cb279f2d32d2e1110b48808493b074e3ee7b38bd0b,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":433,""r"":68}",
 100000000,      1010,         0,933672.4,chromobius,8dd9cb34920090fb5c5ef57080658efbd9bb5bf19877fdb2c2d104533e1803b3*1591185f18dceeee426dc4cb279f2d32d2e1110b48808493b074e3ee7b38bd0b,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":433,""r"":68}",
  15455740,      1015,         0,113353.4,chromobius,03fee2a311f9f121de441a6e60993c6dfa8327f3033aa9e74445acb6322534d5,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":433,""r"":68}",
  13814885,      1003,         0,100808.5,chromobius,b1589c13747aa4f9951c1416986532a21ef5e7725ff766e58ab5aed5f498dc41,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":433,""r"":68}",
  13814885,      1910,         0,214161.9,chromobius,b1589c13747aa4f9951c1416986532a21ef5e7725ff766e58ab5aed5f498dc41*03fee2a311f9f121de441a6e60993c6dfa8327f3033aa9e74445acb6322534d5,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":433,""r"":68}",
     75891,      1002,         0,  1375.3,chromobius,c5465ecf5df23395db13250c1add62ab1183fecafab907f8bb40c521633ec621,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":433,""r"":68}",
     76249,      1119,         0,  1325.9,chromobius,00d47168225a87322c13878b763dbc66273c8b5fe8a33203dc265720f7cac5e6,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":433,""r"":68}",
     75891,      2101,         0,  2701.2,chromobius,c5465ecf5df23395db13250c1add62ab1183fecafab907f8bb40c521633ec621*00d47168225a87322c13878b763dbc66273c8b5fe8a33203dc265720f7cac5e6,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":433,""r"":68}",
      4803,      1045,         0,   219.6,chromobius,4aafff1bd1fe6e06f0791b718a1b2a453f815bafa89c94bd6f340b57f8c80828,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":433,""r"":68}",
      4514,      1012,         0,   193.9,chromobius,2b2732610eb91c271e60564283e6fba443ee17fa70a0f05516ae812471bfc5b7,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":433,""r"":68}",
      4514,      1774,         0,   413.5,chromobius,2b2732610eb91c271e60564283e6fba443ee17fa70a0f05516ae812471bfc5b7*4aafff1bd1fe6e06f0791b718a1b2a453f815bafa89c94bd6f340b57f8c80828,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":433,""r"":68}",
      1975,      1014,         0,   305.6,chromobius,e89034a0a9408b7812d679fd0b7220b0b5fc54cce8549c7a4868c8e478354f96,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":433,""r"":68}",
      2130,      1006,         0,   295.8,chromobius,62f6a550afeda1291eee41c7cd15df0be0f68e77fee1b4e8802f2fd5d7aa4346,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":433,""r"":68}",
      1975,      1468,         0,   601.4,chromobius,e89034a0a9408b7812d679fd0b7220b0b5fc54cce8549c7a4868c8e478354f96*62f6a550afeda1291eee41c7cd15df0be0f68e77fee1b4e8802f2fd5d7aa4346,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":433,""r"":68}",
      2086,      1052,         0,   517.2,chromobius,8cbdcd38e93fc5ba97b8c0775c1604a527ae83f28ebb5f3804e6faa5ee51eacc,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":433,""r"":68}",
      1997,      1001,         0,   463.4,chromobius,c3764ca359ffdde285286aa8bf90155f8b320724c74861a6b121fd77c6215a57,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":433,""r"":68}",
      1997,      1503,         0,   980.6,chromobius,c3764ca359ffdde285286aa8bf90155f8b320724c74861a6b121fd77c6215a57*8cbdcd38e93fc5ba97b8c0775c1604a527ae83f28ebb5f3804e6faa5ee51eacc,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":433,""r"":68}",
      1946,      1002,         0,   595.3,chromobius,61d9f83c9efcb02f431cdaee51756b81fb81ab64eafd3858706effaacfc44c4d,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":433,""r"":68}",
      1963,      1019,         0,   525.8,chromobius,a30fda2cd795cd296a5c88725589491dad49ecd9499b2f088a196ff76b357fa0,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":433,""r"":68}",
      1946,      1492,         0,  1121.1,chromobius,61d9f83c9efcb02f431cdaee51756b81fb81ab64eafd3858706effaacfc44c4d*a30fda2cd795cd296a5c88725589491dad49ecd9499b2f088a196ff76b357fa0,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":433,""r"":68}",
      2119,      1053,         0,   750.0,chromobius,627854b994632eec182bc4b6de0e072f01e43c6d08ce3b21d0d0d116148c87c1,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":433,""r"":68}",
      2021,      1006,         0,   760.4,chromobius,d144196df21be4aaaeb80d9ba6ef0fab4a04bfd3a1b01faf60f116e4f8d6d27b,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":433,""r"":68}",
      2021,      1510,         0,  1510.4,chromobius,d144196df21be4aaaeb80d9ba6ef0fab4a04bfd3a1b01faf60f116e4f8d6d27b*627854b994632eec182bc4b6de0e072f01e43c6d08ce3b21d0d0d116148c87c1,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":433,""r"":68}",
      2017,      1004,         0,  1001.5,chromobius,3e9d56bc14ae5076ba4920d9c2ff9999971bbc988b78602bb611cf5e0676aeb7,"{""c"":""superdense_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":433,""r"":68}",
      2023,      1013,         0,  1196.5,chromobius,9251a7a4ce5db9ebf310823c777190384b5855a55e9f6ae3da5b17bcdaca632e,"{""c"":""superdense_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":433,""r"":68}",
      2017,      1511,         0,  2198.0,chromobius,3e9d56bc14ae5076ba4920d9c2ff9999971bbc988b78602bb611cf5e0676aeb7*9251a7a4ce5db9ebf310823c777190384b5855a55e9f6ae3da5b17bcdaca632e,"{""c"":""superdense_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":433,""r"":68}",
 100000000,         0,         0, 96257.3,chromobius,bc0512f55913508647d37b5e248940ddbee64109de43bcd87749867d88be3eb5,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":541,""r"":76}",
 100000000,         0,         0, 95749.1,chromobius,1d911ab31834b89f06f4860f48d34569dfec53617857a658d91242d28da6e582,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":541,""r"":76}",
 100000000,         0,         0,192006.4,chromobius,bc0512f55913508647d37b5e248940ddbee64109de43bcd87749867d88be3eb5*1d911ab31834b89f06f4860f48d34569dfec53617857a658d91242d28da6e582,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":541,""r"":76}",
 100000000,         0,         0,184039.1,chromobius,35041ba76918bbc7d576e1764345963414287476c64ce1d2ed293404706c2971,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":541,""r"":76}",
 100000000,         0,         0,183201.6,chromobius,f296ba1fa78002abbab29c8e8edcf0dde2a0958f7ae6d5e56633fc61966ac88b,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":541,""r"":76}",
 100000000,         0,         0,367240.7,chromobius,35041ba76918bbc7d576e1764345963414287476c64ce1d2ed293404706c2971*f296ba1fa78002abbab29c8e8edcf0dde2a0958f7ae6d5e56633fc61966ac88b,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":541,""r"":76}",
 100000000,         0,         0,279668.1,chromobius,bc0a62e6b3d0f3c363783e84835154ee53bd3a5715f03d4fa048889a540c245b,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":541,""r"":76}",
 100000000,         0,         0,277259.5,chromobius,df3b28e56018ccd96e423ccf45c65375c1311b0530f6c181e9734a6b4fa0a449,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":541,""r"":76}",
 100000000,         0,         0,556927.6,chromobius,bc0a62e6b3d0f3c363783e84835154ee53bd3a5715f03d4fa048889a540c245b*df3b28e56018ccd96e423ccf45c65375c1311b0530f6c181e9734a6b4fa0a449,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":541,""r"":76}",
 100000000,        11,         0,496936.4,chromobius,595277ca68e5d7b70660d60adceaf9ae7f0ce321ff9c310ba94910cb344bb7fe,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":541,""r"":76}",
 100000000,        10,         0,493444.7,chromobius,2653efb1cbb2c9c735c5364fe4ea2e336952ad4f007329a439748ca71b8e3737,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":541,""r"":76}",
 100000000,        21,         0,990381.1,chromobius,595277ca68e5d7b70660d60adceaf9ae7f0ce321ff9c310ba94910cb344bb7fe*2653efb1cbb2c9c735c5364fe4ea2e336952ad4f007329a439748ca71b8e3737,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":541,""r"":76}",
 100000000,       128,         0,754569.5,chromobius,257d1684eb1e14f36a00c32e5ad76722a2d289366b3eeae64b3020a7f5d429b6,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":541,""r"":76}",
 100000000,       131,         0,748853.5,chromobius,6f75b9ad97afd02299f25e0605e22e24567e16a2edea54a42475f3bf9e35eed1,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":541,""r"":76}",
 100000000,       259,         0,1503423.0,chromobius,257d1684eb1e14f36a00c32e5ad76722a2d289366b3eeae64b3020a7f5d429b6*6f75b9ad97afd02299f25e0605e22e24567e16a2edea54a42475f3bf9e35eed1,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":541,""r"":76}",
  50587181,      1002,         0,608899.5,chromobius,63c7a7c442f3a168c5fe47515adb6c1e3d514c921a6f51344e5bb92bd8f2617c,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":541,""r"":76}",
  44816945,      1011,         0,536932.5,chromobius,60026fec3c01ce9bb684cf3f73f5d350bccd41261548676d8d986a1f7ba3005e,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":541,""r"":76}",
  44816945,      1899,         0,1145832.0,chromobius,60026fec3c01ce9bb684cf3f73f5d350bccd41261548676d8d986a1f7ba3005e*63c7a7c442f3a168c5fe47515adb6c1e3d514c921a6f51344e5bb92bd8f2617c,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":541,""r"":76}",
    111849,      1016,         0,  3118.0,chromobius,fe5181b636f0920a695614b9b1367d999636efa63545bcad954eef94acd5b5c1,"{""c"":""superdense_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":541,""r"":76}",
    102206,      1031,         0,  2781.5,chromobius,a09afc3f0563cf60e8064a42e0b00ba7d8ec5fe3229d7b2801d76e3cdd01ba78,"{""c"":""superdense_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":541,""r"":76}",
    102206,      1950,         0,  5899.5,chromobius,a09afc3f0563cf60e8064a42e0b00ba7d8ec5fe3229d7b2801d76e3cdd01ba78*fe5181b636f0920a695614b9b1367d999636efa63545bcad954eef94acd5b5c1,"{""c"":""superdense_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":541,""r"":76}",
